temperature,rainfall,soil_quality,fertilizer_use,humidity,pesticide_use,sunlight_hours,plant_density,irrigation,crop_type,farm_area,crop_yield
19.127267288786133,106.26182857296209,7,279.60210561830866,48.812040274670224,49.92728268735924,1190.0262813742625,18239.25964674505,77.76965128329977,Soybean,8.353429636509528,448.88765393559873
25.742692948967136,316.11395840636794,8,83.68499628977354,78.35780198968698,44.43343630483808,1704.4668023631687,15793.676638476565,352.8115065126128,Wheat,21.175970298750784,610.3886433757915
22.958350559263472,190.72647742517674,9,153.21484332422656,55.170812108157804,34.85695592032854,2223.4585809629957,9777.945990016888,151.600453063724,Rice,94.40281580007601,693.278034448019
18.736874205941255,334.1902311421783,7,72.27004283772598,45.135066149613614,15.788137893513216,1097.681905404567,28771.087091619152,381.69844539453874,Corn,88.59648925991608,456.2286009350503
28.355586841671386,259.33896507555767,8,78.36910050243435,31.243486646576347,26.83591745559915,1088.5893548135184,16184.895868437492,398.2597300308326,Corn,30.608239696538153,454.6419999500703
14.184815819561255,125.66802235478342,6,276.02770313988333,59.76372313463639,6.330789759057337,1997.1349753744219,7944.636513575949,492.8965880744902,Soybean,20.572249930025855,752.6441641197899
18.764339456056547,918.3737317654444,2,161.54489620762334,71.08932649125094,16.697575957479195,2799.64909693904,20359.122493123712,8.268408546897977,Rice,81.7240743075334,949.914613162964
20.99085529881075,107.40081825000237,1,222.18491350114965,41.419767802494114,3.398526809477642,1889.536898177918,13753.811312544096,404.9493589650993,Corn,11.41678264240895,685.4569603446067
23.682099526511077,762.4739299033769,3,84.72860581088332,62.231330373959196,30.51591657129853,1813.2893202666423,25199.909224981948,240.9448488428021,Corn,62.364816490129115,663.8244722952129
33.55527884179041,236.93309822756487,9,55.48687059818895,55.24432360117803,42.874787085134905,1020.3155869428771,18636.642900765146,61.364695681458805,Soybean,90.85400824729135,382.5564211345587
15.990213464750791,921.00665979964,7,272.620989337216,72.23686059736579,40.47756505484671,2465.422765023049,7642.480082299239,378.8506272145192,Wheat,18.82502725120263,966.9553246361257
25.42703315240835,903.5163456308973,2,193.6364098872555,81.63629416264526,42.804063452374855,1328.1702906396672,23765.13731079579,32.904542862722266,Corn,13.39175547743352,582.7215868943823
27.772437065861276,688.5110317323316,1,54.996938892751714,48.42293306140995,8.729985929012146,2396.9872998275023,12616.665254267184,433.8403405494411,Soybean,64.68578557864757,843.3615491356334
11.393512381599932,705.0107348205446,2,298.0848702319968,84.2862646346876,32.50423057240779,1697.012520274231,15206.100140762248,316.1888918153505,Soybean,61.80557165989564,717.2691257443438
28.22634555704315,104.80522777271969,3,173.0480957534395,72.41710789633476,47.83710190957206,1089.977044749984,24391.107150170166,94.34143235443898,Rice,7.660436229533823,408.5798426830471
15.115723710618745,986.3844095022419,6,168.96912704131896,32.229966770657114,39.16255822858356,1655.8014216043673,7661.329714840107,340.4434109335976,Rice,36.76267679466098,694.9234525908108
11.951547789558386,890.0493432182329,9,205.22854608065532,77.47457385345791,0.16951893988457756,2319.120673559856,29444.479649998142,83.64939209548882,Wheat,92.76352500235147,830.0409283299354
38.466566117599996,905.5956031570828,8,51.976133548865526,59.677623811429925,44.11533057772557,2536.6773090810666,22552.15796496401,282.7076440903249,Corn,23.75024538675763,871.7948193539602
38.96896099223678,693.3200833457847,10,192.28459342661,86.72765350872766,35.28899249976471,2271.08820282087,9814.843985430878,2.489481242313185,Rice,53.34686616098947,800.9651321744408
34.25192044349383,410.30823578908286,9,207.3709759974142,49.41788983445377,6.103102796006854,2422.1215646195856,6453.130248499101,468.61860918314073,Corn,35.89970234417236,875.3452445026923
19.13841307520112,904.2837841814327,8,124.23839202576815,65.47281954818237,15.691129135502152,1471.8282462931431,18613.38764277417,31.989938075652535,Corn,90.5436174273532,585.0443832458354
12.930163420191516,362.3652353360731,7,231.71310244207461,87.3687709878655,5.875740616595227,2930.4963582820715,14481.448792133568,374.90892890983815,Corn,52.546261879136566,976.5663296095992
30.526990795364707,606.4403890079825,6,144.35795405449193,46.26958398165608,36.49052488986139,1453.8209943645786,5737.621381167458,352.50688779574494,Corn,45.59199094247086,614.8733127625344
23.20457481218804,189.75787510949414,8,229.44328361453503,58.31721266398267,0.17619432050602346,1340.1981602937028,20230.468803310046,325.78270343082045,Wheat,89.2636847101714,548.3630997708074
13.661147045343364,929.7600671194751,6,85.95629461312858,75.14972907190116,23.226109070395918,1499.6234867085739,12718.709452204734,19.55482839955569,Corn,64.77543453828812,589.5633694620404
24.855307303338105,226.693411994092,2,278.4244540102545,71.46592110681505,49.990448672266204,2944.1103550760263,13049.565863462289,327.75563774010277,Soybean,36.357933004750386,945.4487883033069
11.031655633456552,302.4071251573665,9,269.86434341406505,80.32219599525098,42.556526666680185,1129.9072418922792,9054.295083442368,306.4077727257549,Corn,99.31938039434735,516.5842486789446
37.27961206236346,602.3207423153935,9,87.65661902194265,61.18780076570899,29.361085725894103,2546.890590102679,8509.45643681119,316.31671554560484,Wheat,91.66512930990251,853.438013167895
17.763399448000506,787.6837001916834,3,284.61348427138023,49.13527151294859,34.69670720189967,1210.5730064126847,8608.550487228667,269.1440241486261,Wheat,27.19496728370809,584.2432682742227
29.87566853061946,657.416175342669,9,189.44506819181848,62.10507659278826,30.181939545616082,2546.5828893700436,27151.500046159013,165.22531163747468,Corn,4.354027876843068,863.9191372608425
19.35133228268233,308.92052152014054,2,225.4124195912421,50.997601898404035,40.542297342934816,1554.0480983162638,18326.947263670605,117.07886507672394,Rice,12.961615136435006,564.1311748223942
25.602040635334326,100.8487382747413,3,260.0734480941321,40.58583221634697,44.299241182851446,2453.2462970807837,16735.65096451623,228.15843653288158,Rice,16.3102882518869,773.1548954754448
26.40130838029839,781.4355222766953,6,70.89248677000091,63.29818215746108,38.32961914862306,1098.001197663709,22611.69404531201,192.45652165885573,Corn,73.75592344786668,475.8550697965331
15.545633665765811,986.6865933199844,4,92.32108936654163,32.902833227195764,9.098126477280054,1669.190827380351,12994.193204008065,343.8594776330745,Rice,38.23275933786631,695.2309879328304
39.08753883293676,828.9218082754813,8,122.59773037149044,32.194518179622975,18.62606994593304,1929.2489660895135,25555.611527251305,135.3348147282808,Soybean,34.58120643608013,706.33071346107
33.253984700833435,514.1859563409538,1,169.3011203467534,33.87441236643771,39.22041060763696,1041.3501354642226,9929.888713814984,395.85053195500893,Soybean,56.320152623311806,491.6048927681637
38.18496824692568,913.3905352591959,6,136.51362657468513,70.3566703706359,41.15887900303255,1361.6966924619492,25066.58821574608,489.9334284754382,Corn,14.417707952208092,665.9530113772832
36.844820512829465,468.862905806515,2,176.46159423551325,54.41921103246858,31.440136711709027,1337.596259025619,6401.182228865728,349.2753801831906,Rice,28.310815717629954,559.0910335805297
27.936999364332554,572.4406758191208,6,96.47925683593407,59.646910941225514,35.70726105198305,1962.8034244858054,8920.985764105666,256.16051539416947,Wheat,49.009469531705726,699.6854812963132
37.6562270506935,529.4167906561149,1,220.53853498329116,50.603931765549746,8.724928146525974,1266.346023048846,27316.363538642276,85.666589642666,Soybean,47.38294226708612,511.3545484431447
12.654775061557585,502.86148539897243,2,63.93372029593279,45.218173473068674,18.633290359065946,2954.339964141666,7725.209369275908,491.0660704254874,Corn,61.55281067047735,955.9643142264334
15.879485872574357,797.6716923645151,9,140.3623765519904,51.49830974445513,26.731814075541777,2773.8596150030826,11138.934771005246,136.3529363595775,Wheat,31.68068161740256,927.2736041984067
11.356818667316142,574.0920165425428,6,94.75831116778065,41.60269017219657,49.18542030097429,1448.6725595756438,6067.425008252065,284.18826674328517,Wheat,38.847654792369234,564.9936914764377
19.759909922897933,385.04540982269447,8,232.48331796767008,70.72547448953739,39.96077951178169,1468.4200015943857,19966.6133912337,221.25133766395643,Soybean,7.27427019526816,585.3133589285461
21.660318690684463,332.3423508926305,7,270.9133347074778,36.104129671767716,9.6309884903035,2894.85498252746,13192.769277370468,99.65959801768493,Rice,65.25436423714335,927.1697732823609
18.140470953216877,133.97258527069005,9,69.69655230086872,61.01404292462575,17.6203270222169,1599.088466819991,20837.164220121827,390.40877635973493,Wheat,50.43213240680057,542.2628356429212
34.86212527455788,624.8756456947414,9,246.25946396659998,58.60961964576339,10.84491464149832,1846.5778180663933,7144.514035145628,58.92667048028583,Corn,5.138933403917881,672.9233918531788
20.70259980080768,306.9652738609308,4,273.93057343052556,48.11541706470382,7.612954455853027,2402.958743793424,14877.634288576015,214.9128799592035,Corn,50.97057056541582,828.3443301569057
18.428035290621423,233.3205298147448,7,293.49255415351377,36.137363366925534,5.999004548492437,1688.0732260861582,14291.93157235144,105.6846100567883,Rice,26.859093539611116,601.6975800619687
26.280882494747456,688.4469674449099,5,194.84656273627226,72.2014626283716,48.28515204463798,2804.9135678551024,18420.798882380368,274.7912098413893,Rice,15.524481864641137,976.9718612281321
14.22772674924288,713.088332039394,7,131.8479715018517,64.17242169599233,45.33167830086577,2178.072459620044,12375.829011267699,430.4010407319466,Rice,1.505070911564885,804.3118433226776
34.06590942262119,776.9394030318994,4,130.49339996683256,78.56858107144438,24.162213295745016,2134.47168206868,29618.894641596544,445.3980831523464,Rice,98.16995614894434,812.5709454383929
12.236519310393124,553.2192067047324,10,144.74251982361315,44.131422336850235,27.4272316991999,2108.5908786872155,12900.7615736678,265.24961860513156,Corn,94.84593587650106,749.9371513418031
39.60660809801552,904.6491446834979,1,203.16685183190674,77.49384693155514,41.931137495610606,1224.0944385490088,22409.2807210128,120.81259080685086,Corn,82.66441603654846,565.1348959218851
33.16734307889972,942.708478058405,4,172.55750303478123,47.51674344013802,32.4419179797128,2580.8837326377206,14157.508583503046,191.73345442877948,Wheat,22.396295999305824,910.0590240026373
15.961470446025173,826.6338458132404,10,213.40875660170875,36.755443861720025,36.63289584556655,2144.227277559171,18340.84990238762,344.3811057485246,Wheat,87.01482557978113,831.8450174243208
10.165663513708072,672.0341338073684,3,59.828468382394036,38.09497731681798,39.55709347107302,1107.0383509247363,10666.699548839932,143.9116362931211,Corn,89.82223499428487,429.0698317145958
34.463842853645026,373.3488582320698,9,76.47038759527842,43.26350882245674,24.15143786709236,2700.7209149072078,9319.780121280175,76.7286514734955,Rice,9.080253224761018,801.4663004022593
31.205720315428515,984.650429458199,5,294.1348748566903,70.9457337668455,48.73964455662353,2458.9163208799764,29309.792699851016,139.13863250188774,Wheat,52.62841193934944,927.0398149758452
31.87021504122962,346.7225504727445,4,298.84637554655967,44.63770410429317,31.418248569222012,1577.7783599540876,18523.481738407067,60.75581487382819,Corn,11.58271815973919,590.9657267236262
33.13811040057837,282.39122979138796,8,236.66470428484746,66.23225727730278,31.674262583707417,1572.0785415715163,16520.288299404114,138.32774864959367,Corn,53.77771403520482,572.5399062324049
12.22133955202271,497.9387024079245,5,114.09928754525745,45.39136678345109,7.052256820682324,2009.4320570394993,21039.332950826225,21.755073457144448,Soybean,84.58752780814567,644.969801750105
20.753971856328178,151.15651364114962,3,288.3454336001375,51.91340791945534,49.38686060677954,1014.4636041984485,10586.31657176546,31.19100263478869,Corn,63.038278686628644,416.6095224305495
13.476071785753891,980.6450182046117,2,103.42569844792588,83.38327557224103,3.5387767403360746,2619.2413299024947,25549.319169150276,429.2196256028675,Wheat,7.231781346061529,940.8516897404546
35.89310277626781,629.5902007747824,8,232.85783060690144,60.021722362503205,49.281817542461425,2884.090960746963,11205.8970855449,89.1252584836561,Rice,1.9733165348691704,951.9477306412473
28.698943804826737,601.2568824977577,2,78.81457792300971,66.01510923969408,45.52827926139448,1893.2046468652875,18563.24218495677,421.89471503156756,Rice,10.3345893072925,713.2672321280226
19.926940745579476,690.216651909748,8,212.22612463995853,41.3566097646361,42.82101358427082,2073.148248418155,8179.5106630252785,497.93839665912617,Wheat,90.96452260388203,820.0470526915152
11.906750508580709,547.3212829994859,5,239.87875083903398,37.89036418895675,33.679934712813605,2619.5695211716193,19364.149745388502,195.23927378611882,Rice,98.54004471661133,879.0709155861123
19.329469651469864,128.85716538508743,8,264.9100361470206,54.79081548288288,30.44290446371678,1555.1979294695352,17073.908213393228,223.89253973902257,Wheat,48.8573363515486,593.2161917510707
19.75549966080241,651.0801599563571,5,233.57653492200262,81.32312994797546,49.83100087565958,1983.4609612396034,12016.166360661982,142.98573094794514,Rice,36.35103535516496,750.9134424706803
31.88818535014192,744.5564892607875,1,280.871338838863,44.455419656852406,48.69987431052593,1221.9881067452163,12688.147664057624,59.59722873234114,Corn,35.08750295693429,559.5707312895609
29.126724140656393,475.07415456164784,2,180.23081447518126,67.30154731159348,40.59165418174304,2403.8154847584156,5245.286988822888,318.44504437487376,Soybean,43.07276135406922,841.0593733056261
36.616382277289794,781.5660148640736,6,219.35715172333192,82.32577305757681,4.343073799872804,2585.7099602868093,5682.915671850356,424.0159406780254,Soybean,40.13243243518556,970.3768501355498
24.16644775485848,304.30116940457856,3,142.387521272088,86.06462543438448,18.608330627712384,1133.8112761187756,20021.43805328453,334.6943608091684,Corn,76.95639072984541,489.0480794262239
13.58782737814905,299.14893195956563,8,52.59736232232813,89.62741603462129,43.29639049195933,2764.838999145122,22959.397034467256,54.67107656265541,Soybean,53.296570324029965,804.8192768468323
31.39734361668985,245.27528891881656,5,239.1732388668351,75.77742960075756,35.126016253839126,1749.0389392201453,18672.547207003605,303.343279805985,Corn,9.553426153668827,650.3133675694243
32.82355145850693,434.7952838102457,3,267.4651619678014,34.50060706682626,6.100210176963877,2844.4132251780184,7047.780602811377,319.64073903107595,Corn,9.69971513065676,953.9027938365035
26.83831592708489,862.3108318501752,10,93.48111925243175,82.2877195981676,17.412427064517917,2800.345048423249,28521.75524024496,344.87464560214397,Wheat,12.000770308876211,957.0943020579471
33.12901539863683,845.1208559341579,7,57.16018791632278,83.13821251221509,0.9712752088745391,2581.7993840969384,22835.80411590826,34.737546566821045,Rice,39.52870759597144,843.4729420922993
24.81386789093172,444.5417871671534,8,91.12546137536592,63.43697035210354,44.64016337713059,2660.2991990046253,10934.369214136397,349.0547702663654,Wheat,27.65048334475531,856.8249933772848
25.681984881459822,630.2068623822129,4,273.8223233098223,34.04589965314535,37.35026428107422,1578.7468034125095,21787.185564525666,302.323132233035,Soybean,37.64924004060972,675.1758702632911
22.826230550756488,748.7346848274241,9,123.87759734283244,58.59991867594972,21.79304303181232,1734.5734241020887,7786.442489659907,434.05898289071166,Corn,10.273120200955383,704.6979882519139
10.762573802322855,317.0860971652207,6,108.42602871341794,42.64200215268706,38.0194051259948,1480.1227990967525,24484.711994431742,82.57438102175385,Corn,90.77469398954969,499.1667293821384
13.236742809799134,251.32697730527238,1,53.64745621080409,56.52642405173397,46.67110968556943,1709.009444258993,17023.10498450952,31.067981517825306,Soybean,82.99668573220801,508.80950203877694
10.942875570602027,974.8863938910799,5,124.26378680251655,73.4475886590331,13.994584632543432,2123.8103155903136,15234.211506596444,406.439443617517,Rice,56.383796189599096,816.928113971822
29.092312337913413,655.8015818886566,5,228.90976925555907,70.05303879342833,14.290842053241665,2728.0609025045474,5228.657889375955,51.47138194596762,Corn,57.5447371709111,899.4586895433883
19.4306794322898,983.2741496502975,7,289.7723220940549,76.7995103762018,24.132574072759855,2094.3668077339803,21311.896116511638,190.06895547990388,Rice,50.90889050605884,842.5171781616701
25.257120734941083,403.9803884190062,7,128.1853081094083,58.59136443807053,35.344981372927485,2393.372298930686,25725.031238714557,434.4596959875829,Corn,23.597886935367278,820.002279837706
37.22699421778279,732.7285299767184,6,110.17133005267331,60.64752499933384,49.651871766836386,1271.5813166807707,12207.427627984063,139.13651257128444,Corn,65.78174082829653,535.7778855386168
17.47876687446625,300.3432728871139,8,272.0172551156586,86.14135427462008,8.14657277018107,2879.136042424343,5294.216810494824,220.845496915668,Wheat,10.079268081054948,943.8032382424271
22.31148769106889,335.08015414652164,2,263.12621270805715,67.87102102589063,17.10677824548937,2166.354218380186,24382.913774625897,307.0962348348158,Rice,58.86382508239038,769.1825097018548
32.66653415629146,560.7119091426616,7,132.0401050359216,74.85243783786561,18.17199888254673,2551.6192337079415,20891.615221020522,319.5730810236522,Corn,44.577303116199644,873.2178203546842
16.863944964748676,387.6563129572641,10,67.2012884392635,69.87103419191217,36.29119863893083,2997.1318385504874,24422.217639139406,297.0464362757536,Soybean,6.721886919842058,926.2640210174065
12.309397294863789,250.85940745652601,7,297.9973601166856,68.42912481418851,44.32988979745373,2719.4511952456933,18457.915108038604,30.324223319354747,Corn,43.81806219107377,857.8244985466519
18.69254358741304,336.5926317903934,4,220.1760718654462,84.81252896608899,9.189756921850112,2008.737551072092,16523.63068330996,389.20624918076606,Rice,59.54237302755148,720.0992314931997
14.836638617620132,132.17355501927818,10,281.6451242710335,51.38914766275147,35.68251786612146,2736.081377294815,10483.981666039048,397.4780850514931,Corn,8.880028421595823,924.3591977842073
37.890929570277194,733.9812593297379,2,135.4686185798654,55.66141990332652,45.481100787979464,2317.851086399295,6970.9530830966905,52.15623849603762,Rice,30.54317662575982,793.2235951019254
34.24361138693251,542.9049913772755,4,211.92135477074854,52.785024185272185,6.064783450034161,2460.0362761525275,16786.140766296958,369.82713562619904,Soybean,21.04463132488826,880.4127040205526
29.002112695312704,184.81875976407306,4,218.6243075516532,75.91181434352922,31.752999003165534,2274.5896003218763,26709.9407873552,251.94838508550643,Wheat,3.354271418507651,752.129921285759
36.143817705631534,254.52459381564208,6,268.22636688472977,82.10517692126894,10.119203210039739,1575.2675502126226,6483.661885573742,6.297749553218823,Soybean,9.093388804803533,547.2984988983222
34.110162306973436,192.28108430137962,7,298.264509279001,51.45014400986748,22.057045938060586,1668.9544978346203,29727.37361436053,347.0923409713708,Soybean,19.7185686278954,647.7364036996677
15.597101766581076,651.3335274482888,3,77.16654463099665,38.540824137739435,6.34043686282676,2116.677892251728,28674.794764215458,230.40527073032823,Corn,60.39025803095612,724.6690274832812
36.77676995469933,184.7893272512444,10,207.77921135760786,59.646397197560816,34.18095963406509,2748.152254138758,21018.453767552033,63.331520868482926,Rice,94.37954476314505,838.2515025464795
26.18026725746952,778.8540997316944,1,134.10998709064654,89.05971280046498,20.06876899549849,1905.0858616503706,27855.26982205226,87.9222844206698,Soybean,66.03265230597485,696.0434545782938
34.22320465492187,118.45982738835205,3,252.91460676503047,42.22090590104247,28.36263469299017,2081.1349163680893,18838.19817492373,378.88539718956076,Wheat,98.06378180747515,733.6211325746752
36.8827389977048,324.43820919630286,9,238.53699618661057,57.120056283225935,26.177116220558116,1738.1931363985132,15114.60211977234,472.64267627170966,Soybean,96.81052397264334,711.4687322449936
19.540104249155917,901.6000083027164,1,273.12963105597845,46.28320819767008,34.69924014175638,1036.270932401551,19292.261847127076,81.99376137266917,Corn,52.537606436281465,520.6961345792377
13.301557735830302,746.6781863100214,8,135.92571932012078,85.36073301811071,44.778916992025955,2287.0788770138133,26913.89803119151,201.18446501762938,Corn,22.970106719266507,820.1291020877337
16.83805487625825,165.67149963311894,2,96.13258603944126,63.055038453992076,13.987466919359465,2131.8713820909297,28938.01992445598,159.84078555125953,Soybean,91.39448959391906,645.1332282041667
22.813233658787688,839.0134940366618,6,55.45041928779102,64.72466754398245,29.758340691677983,2956.5127409590546,25952.184922195112,293.38866897335885,Wheat,54.0006701975879,970.4773278756288
34.54044297767479,543.7316093861843,3,113.8766709295528,30.495674797806025,28.688318936259417,2015.9335667678247,9492.042447034255,97.62742769382594,Soybean,16.034034462212283,666.9316433259054
35.82191749769031,862.1047244519464,7,141.79288493880773,69.16678532713158,15.757265958546085,2069.895550104858,19793.43553218946,289.51240585562556,Corn,38.47816998763134,799.9375190355547
10.208563915935722,640.6657970053541,2,286.516746486998,48.38114528448297,24.979307736313714,1564.5239326157684,16118.887010158121,415.59488815949993,Rice,34.04930167752453,695.7478978448253
25.32241907732697,713.6497288295728,4,172.84315846181318,60.80498062915183,2.022658682124839,1199.1981769154897,17031.61654968821,320.5588833251687,Soybean,36.65787679430279,544.5896559767234
22.52233009446337,994.1514043561373,10,189.10987602719737,61.86404297199586,21.34665358923737,2415.1454955331183,15705.960602970847,97.13781378303737,Rice,10.830574227332527,863.515389706935
16.663234314121908,309.1019913316163,9,270.0321905120287,65.53347160628115,13.526344306029076,2616.8312735629534,6688.92713672332,374.4966493253285,Rice,46.689334682477664,930.4088442479089
13.595961020010485,661.5510172852495,6,271.2673784410352,79.41236343332653,43.198782504822184,2739.397025896583,26147.543276309105,230.09881096952606,Wheat,53.078408673030765,968.4810713699134
20.12845514210884,514.2892510516585,4,181.9789566408005,47.93607831475998,17.889584406966847,1808.543512350269,29459.171205720268,56.46381390671951,Wheat,87.76911919865297,633.1750113543594
38.287291117375574,135.5067576304223,2,78.42587468333294,45.36968305222857,9.610486335304957,2407.129954020934,10243.31318170826,163.56617748614838,Soybean,7.361872480969484,698.0033043279058
19.696087960622656,113.02357735257853,10,117.6290411703074,77.74853087055726,26.483561271827615,1525.3842011320187,20548.890049595033,120.72835694587187,Rice,81.26593777754289,509.6714974936801
25.563718652300985,207.30572003607278,9,164.22205000153053,73.12311423966571,40.548222380480844,1505.5823368289803,18414.24333568532,421.7204771778461,Soybean,63.20907095958019,578.6354055592093
31.090568766855334,684.1825664846933,4,237.79237379447164,43.53689627053703,17.70228794338759,2991.4505169119,27412.378752312557,113.4712042466215,Wheat,96.69612040602608,992.663893414821
20.90888807137882,610.4467791220529,9,227.92043708227806,30.050181382533907,42.34152054178668,2698.8786706554665,22602.544073351415,255.9527645180219,Rice,83.00842784788058,936.0430230832523
39.15346248162882,598.0866050473546,2,210.67705882494133,69.95617906540093,16.306477879798475,1512.4263476974625,23741.546777906846,326.1546662736513,Rice,45.638757214963256,645.5608684663165
38.87341884826334,128.67108627543408,7,270.0613899505861,39.43068161434424,36.77990165328827,1866.7986002614032,28797.605137049122,28.158666184264437,Soybean,78.14970203474945,643.2748692869476
17.553468874760924,522.3726967240063,5,250.66160207678135,87.41977690856368,5.762558875002954,2129.936806508826,21586.91478491731,70.46746909573636,Corn,92.34715102829465,750.3276018919418
24.91745517677156,932.1605360582756,8,295.52856020190757,66.26443700372374,3.1100275822608436,1025.943537838567,16338.93971757198,393.5518707949974,Corn,50.100966750941026,605.034633383891
19.026349294503092,457.83268237958197,8,272.2896302332889,80.97910929143026,36.87879528614555,2918.547229706342,6297.651771736816,171.94561934496156,Rice,27.35717258976953,947.7202817765218
18.545214831324028,662.4302228096107,4,98.91410696085713,78.33729109512548,18.419910698619397,1217.5429396567429,27659.104935138006,351.00856156672626,Rice,41.06087882814346,555.6471849690272
11.106608420635984,801.8368080608292,4,64.4041413800989,63.46786348061975,19.649763707628075,2634.4789584242317,19743.18406375032,379.6339166870608,Soybean,42.863449281960186,899.2259779218517
28.286930019396905,805.5327512276988,8,153.62773601108083,56.30104281705479,28.7076323530423,2951.8604414914134,22057.90949557006,321.34103016224935,Corn,60.55506376865528,1011.1627095489621
25.080370696865845,567.3520741557443,3,204.37611272531976,59.807904485751536,49.34350799448876,2408.4582308717527,17632.425972389377,290.85777791388915,Rice,43.19773911747098,828.7595037099688
11.54436253749968,872.1567508621027,7,210.7758749237598,78.17932442741272,8.575490088726811,2933.380670476193,14840.580629619511,247.50517661640225,Rice,60.41713006474353,1014.8564702860828
18.359393927098346,452.24028402737224,8,116.87819037958967,68.42704233270011,14.992703928125534,1039.3799106441236,17597.186604659335,196.4783768481066,Rice,4.282479394460987,432.90073627479745
37.24797657899961,899.8238933063185,8,264.9702411121676,42.343030860495276,32.43518258233417,1709.0968869955152,6212.598811150109,74.73387770666417,Corn,38.28831488512727,720.702054034283
17.186856720009175,316.20444975599077,10,132.31161591135674,66.56130717993531,35.04816528186726,1952.9040097033485,24947.80999764374,486.4343329638529,Rice,67.15606105182106,716.1247135429323
14.346846162736693,352.19476629151393,4,279.77865159578585,54.279994736166955,35.30726295161483,2565.8798797193585,8949.26623926333,320.9590290997507,Corn,12.02183079865991,880.6767318994663
24.68358280832689,147.80856177910098,9,167.90035032580536,33.67785043705475,29.77026340664624,2309.063793234788,13316.55719227882,97.12857484158566,Soybean,22.27746761563357,701.6785714413878
39.56951362331802,816.0236528880546,10,52.59766651045901,52.87615162617462,29.414193219322403,2472.0182074920053,7174.866182869031,418.2426606848585,Corn,73.36247440848142,892.6813046989694
17.261658145345013,475.349712609435,4,90.51032779868655,43.65609187372354,7.40534747792711,1289.323621434046,25498.658691991255,411.2192420320898,Corn,66.45155528327248,509.87567286745497
30.164066422176358,306.2049525202591,8,75.5798141637494,80.31507202705009,41.73126864653906,2689.5309116657754,9208.594587968695,376.490292463476,Wheat,35.22821817595423,856.0130305067977
32.84858845986153,308.6112498549217,6,61.00644895007691,36.29996771535855,0.44479056090659386,2644.451709415517,14972.985793825403,57.84352162019296,Rice,99.24550719453475,769.5055928544057
17.12912631977199,911.2599471063098,5,228.504327702669,51.63740695820553,20.878863034158517,2537.8249540023626,15386.936542096531,8.952944145769193,Corn,31.768174140446728,884.339569514867
